1000, initial, 0
690, t1-init, 711143250478108253/1125899906842624
731, t2-end, 5691693387417759113/9007199254740992
731, t3-init, 5691693387417759113/9007199254740992
731, t3-end, 5691693387417759113/9007199254740992
731, t6-init, 5691693387417759113/9007199254740992
720, t6-end, 5694216484437976663/9007199254740992
720, t8-init, 5694216484437976663/9007199254740992
692, t1-end, 2848388440044488349/4503599627370496
692, t2-init, 2848388440044488349/4503599627370496
726, t4-end, 1424311557662470699/2251799813685248
691, t1-end, 1424316150693131525/2251799813685248
691, t2-init, 1424316150693131525/2251799813685248
713, t7-end, 2850276490723563769/4503599627370496
713, t5-init, 2850276490723563769/4503599627370496
701, t2-end, 356297497571059137/562949953421312
701, t2-init, 356297497571059137/562949953421312
705, t2-end, 2850614340119129029/4503599627370496
705, t2-init, 2850614340119129029/4503599627370496
731, t6-end, 5701510779341324217/9007199254740992
731, t8-init, 5701510779341324217/9007199254740992
690, t1-end, 1425898548661677569/2251799813685248
690, t2-init, 1425898548661677569/2251799813685248
720, t8-end, 5705012984299347571/9007199254740992
720, t4-init, 5705012984299347571/9007199254740992
720, t9-init, 5705012984299347571/9007199254740992
720, t10-init, 5705012984299347571/9007199254740992
720, t9-end, 1427274849813189305/2251799813685248
689, initial, 713730238634183033/1125899906842624
689, t1-init, 713730238634183033/1125899906842624
715, t2-end, 356951774236541187/562949953421312
715, t2-init, 356951774236541187/562949953421312
688, initial, 713945083317877857/1125899906842624
688, t1-init, 713945083317877857/1125899906842624
731, t8-end, 5712460578046949373/9007199254740992
731, t4-init, 5712460578046949373/9007199254740992
731, t9-init, 5712460578046949373/9007199254740992
731, t10-init, 5712460578046949373/9007199254740992
731, t9-end, 5712460578046949373/9007199254740992
724, t8-end, 5712902523223567625/9007199254740992
724, t4-init, 5712902523223567625/9007199254740992
724, t9-init, 5712902523223567625/9007199254740992
724, t10-init, 5712902523223567625/9007199254740992
724, t10-end, 5712902523223567625/9007199254740992
714, t11-end, 2858679689791599513/4503599627370496
714, final, 2858679689791599513/4503599627370496
731, t10-end, 5718739375938989133/9007199254740992
731, t11-init, 5718739375938989133/9007199254740992
689, t1-end, 1429791155584103307/2251799813685248
689, t2-init, 1429791155584103307/2251799813685248
687, initial, 715191196141446545/1125899906842624
687, t1-init, 715191196141446545/1125899906842624
754, t2-end, 357657795702960023/562949953421312
754, final, 357657795702960023/562949953421312
686, initial, 715332924018178761/1125899906842624
686, t1-init, 715332924018178761/1125899906842624
718, t2-end, 178951427889608343/281474976710656
718, t2-init, 178951427889608343/281474976710656
724, t9-end, 5726954459691248165/9007199254740992
724, t11-init, 5726954459691248165/9007199254740992
720, t4-end, 5728990339888464943/9007199254740992
687, t1-end, 5730326410176370107/9007199254740992
687, t2-init, 5730326410176370107/9007199254740992
693, t2-end, 716509482251022037/1125899906842624
693, t2-init, 716509482251022037/1125899906842624
688, t1-end, 1433251582360037293/2251799813685248
688, t2-init, 1433251582360037293/2251799813685248
724, t4-end, 5734355606836535437/9007199254740992
711, t2-end, 358405671142022185/562949953421312
711, t3-init, 358405671142022185/562949953421312
731, t4-end, 5736850403241858829/9007199254740992
690, t2-end, 1435279839419466091/2251799813685248
690, t3-init, 1435279839419466091/2251799813685248
686, t1-end, 179426798798736879/281474976710656
686, t2-init, 179426798798736879/281474976710656
711, t3-end, 179439771959582793/281474976710656
711, t6-init, 179439771959582793/281474976710656
706, t2-end, 1436112903331836349/2251799813685248
706, t2-init, 1436112903331836349/2251799813685248
690, t3-end, 1436650860696328431/2251799813685248
690, t6-init, 1436650860696328431/2251799813685248
715, t2-end, 359214410836829795/562949953421312
715, t2-init, 359214410836829795/562949953421312
708, t2-end, 22452998477229241/35184372088832
708, t2-init, 22452998477229241/35184372088832
711, t6-end, 2874935342707668705/4503599627370496
711, t8-init, 2874935342707668705/4503599627370496
685, initial, 718945825111818557/1125899906842624
685, t1-init, 718945825111818557/1125899906842624
704, t2-end, 2876023281285788105/4503599627370496
704, t2-init, 2876023281285788105/4503599627370496
705, t2-end, 2876407671156979249/4503599627370496
705, final, 2876407671156979249/4503599627370496
702, t2-end, 11243048685386861/17592186044416
702, t2-init, 11243048685386861/17592186044416
690, t6-end, 2878488386424066397/4503599627370496
690, t8-init, 2878488386424066397/4503599627370496
684, initial, 719755428653771349/1125899906842624
684, t1-init, 719755428653771349/1125899906842624
683, initial, 720087210209477957/1125899906842624
683, t1-init, 720087210209477957/1125899906842624
711, t8-end, 2881937300980763657/4503599627370496
711, t4-init, 2881937300980763657/4503599627370496
711, t9-init, 2881937300980763657/4503599627370496
711, t10-init, 2881937300980763657/4503599627370496
683, t1-end, 720903350376209333/1125899906842624
683, t2-init, 720903350376209333/1125899906842624
684, t1-end, 2884436406759683149/4503599627370496
684, t2-init, 2884436406759683149/4503599627370496
788, t11-end, 2884888820930907105/4503599627370496
788, final, 2884888820930907105/4503599627370496
711, t9-end, 5772206791973676355/9007199254740992
697, t2-end, 1443201729301736177/2251799813685248
697, t2-init, 1443201729301736177/2251799813685248
685, t1-end, 721602572146355997/1125899906842624
685, t2-init, 721602572146355997/1125899906842624
695, t2-end, 5773261929719019137/9007199254740992
695, final, 5773261929719019137/9007199254740992
723, t2-end, 721968366311332093/1125899906842624
723, t2-init, 721968366311332093/1125899906842624
766, t2-end, 2888144777467905567/4503599627370496
766, t2-init, 2888144777467905567/4503599627370496
713, t5-end, 2889448800282432345/4503599627370496
713, final, 2889448800282432345/4503599627370496
699, t2-end, 723043257322447071/1125899906842624
699, t2-init, 723043257322447071/1125899906842624
711, t4-end, 2892896997515001803/4503599627370496
690, t8-end, 2893564640205757957/4503599627370496
690, t4-init, 2893564640205757957/4503599627370496
690, t9-init, 2893564640205757957/4503599627370496
690, t10-init, 2893564640205757957/4503599627370496
693, t2-end, 723407420620284057/1125899906842624
693, t2-init, 723407420620284057/1125899906842624
690, t9-end, 90429374433167223/140737488355328
690, t10-end, 2896153790330294517/4503599627370496
690, t11-init, 2896153790330294517/4503599627370496
720, t10-end, 5796355971503610611/9007199254740992
720, t11-init, 5796355971503610611/9007199254740992
700, t2-end, 725202021783283935/1125899906842624
700, t2-init, 725202021783283935/1125899906842624
682, initial, 725435585612808889/1125899906842624
682, t1-init, 725435585612808889/1125899906842624
690, t4-end, 1451101409147774955/2251799813685248
724, t11-end, 5805195496017555797/9007199254740992
724, final, 5805195496017555797/9007199254740992
682, t1-end, 2906734315944620517/4503599627370496
682, t2-init, 2906734315944620517/4503599627370496
683, t2-end, 726694146331076727/1125899906842624
683, t3-init, 726694146331076727/1125899906842624
683, t3-end, 726694146331076727/1125899906842624
683, t6-init, 726694146331076727/1125899906842624
694, t2-end, 5817500099950780143/9007199254740992
694, t2-init, 5817500099950780143/9007199254740992
681, initial, 727193984823069963/1125899906842624
681, t1-init, 727193984823069963/1125899906842624
726, t11-end, 363766097474412731/562949953421312
726, final, 363766097474412731/562949953421312
681, t1-end, 2911207472747511007/4503599627370496
681, t2-init, 2911207472747511007/4503599627370496
683, t6-end, 5822442932863502729/9007199254740992
683, t8-init, 5822442932863502729/9007199254740992
703, t2-end, 2912931600229185049/4503599627370496
703, t2-init, 2912931600229185049/4503599627370496
680, initial, 728389754367393419/1125899906842624
680, t1-init, 728389754367393419/1125899906842624
698, t2-end, 2915069675458537993/4503599627370496
698, t3-init, 2915069675458537993/4503599627370496
683, t8-end, 5835319444777680123/9007199254740992
683, t4-init, 5835319444777680123/9007199254740992
683, t9-init, 5835319444777680123/9007199254740992
683, t10-init, 5835319444777680123/9007199254740992
680, t1-end, 2918410027442149063/4503599627370496
680, t2-init, 2918410027442149063/4503599627370496
692, t2-end, 2918461387798626653/4503599627370496
692, t2-init, 2918461387798626653/4503599627370496
679, initial, 729923722353110823/1125899906842624
679, t1-init, 729923722353110823/1125899906842624
729, t2-end, 182545106315849851/281474976710656
729, t2-init, 182545106315849851/281474976710656
696, t2-end, 2921942015100098231/4503599627370496
696, t2-init, 2921942015100098231/4503599627370496
698, t3-end, 2923082270092323807/4503599627370496
698, t6-init, 2923082270092323807/4503599627370496
683, t9-end, 5848548855654229363/9007199254740992
720, t11-end, 5849964569668015307/9007199254740992
720, final, 5849964569668015307/9007199254740992
687, t2-end, 5850613052623808683/9007199254740992
687, t2-init, 5850613052623808683/9007199254740992
679, t1-end, 731716292996397551/1125899906842624
679, t2-init, 731716292996397551/1125899906842624
701, t2-end, 365895332657930701/562949953421312
701, t3-init, 365895332657930701/562949953421312
698, t6-end, 2927983281042367523/4503599627370496
698, t8-init, 2927983281042367523/4503599627370496
698, t8-end, 2927983281042367523/4503599627370496
698, t4-init, 2927983281042367523/4503599627370496
698, t9-init, 2927983281042367523/4503599627370496
698, t10-init, 2927983281042367523/4503599627370496
698, t9-end, 1464444374644976735/2251799813685248
682, t2-end, 2931399225059836789/4503599627370496
682, t2-init, 2931399225059836789/4503599627370496
711, t10-end, 2931653066580938841/4503599627370496
711, t11-init, 2931653066580938841/4503599627370496
678, initial, 733343493733496873/1125899906842624
678, t1-init, 733343493733496873/1125899906842624
678, t1-end, 366743753394588159/562949953421312
678, t2-init, 366743753394588159/562949953421312
694, t2-end, 5868510391346169711/9007199254740992
694, t2-init, 5868510391346169711/9007199254740992
683, t4-end, 5868596536979532139/9007199254740992
680, t2-end, 2934428160380802801/4503599627370496
680, t2-init, 2934428160380802801/4503599627370496
704, t2-end, 2934625966112980217/4503599627370496
704, t2-init, 2934625966112980217/4503599627370496
698, t10-end, 2935619109094035891/4503599627370496
698, t11-init, 2935619109094035891/4503599627370496
698, t4-end, 2935625589013853195/4503599627370496
677, initial, 734369653197530313/1125899906842624
677, t1-init, 734369653197530313/1125899906842624
676, initial, 734767629990476011/1125899906842624
676, t1-init, 734767629990476011/1125899906842624
675, initial, 734892633547682151/1125899906842624
675, t1-init, 734892633547682151/1125899906842624
731, t11-end, 5884377266634048589/9007199254740992
731, final, 5884377266634048589/9007199254740992
677, t1-end, 1471747240792182147/2251799813685248
677, t2-init, 1471747240792182147/2251799813685248
701, t3-end, 736257931209779297/1125899906842624
701, t6-init, 736257931209779297/1125899906842624
676, t1-end, 2945566522697211577/4503599627370496
676, t2-init, 2945566522697211577/4503599627370496
675, t1-end, 2945877510455402907/4503599627370496
675, t2-init, 2945877510455402907/4503599627370496
701, t6-end, 2949410934622895477/4503599627370496
701, t8-init, 2949410934622895477/4503599627370496
718, t2-end, 92207627033639669/140737488355328
718, final, 92207627033639669/140737488355328
708, t2-end, 184493811722652891/281474976710656
708, t3-init, 184493811722652891/281474976710656
678, t2-end, 92281806800594663/140737488355328
678, t2-init, 92281806800594663/140737488355328
688, t2-end, 1477866874874551437/2251799813685248
688, final, 1477866874874551437/2251799813685248
708, t3-end, 2959125422330581113/4503599627370496
708, t6-init, 2959125422330581113/4503599627370496
701, t8-end, 2961552384815091045/4503599627370496
701, t4-init, 2961552384815091045/4503599627370496
701, t9-init, 2961552384815091045/4503599627370496
701, t10-init, 2961552384815091045/4503599627370496
729, t2-end, 92569505408114615/140737488355328
729, t2-init, 92569505408114615/140737488355328
708, t6-end, 185225673341158871/281474976710656
708, t8-init, 185225673341158871/281474976710656
681, t2-end, 2965277014333777079/4503599627370496
681, t2-init, 2965277014333777079/4503599627370496
706, t2-end, 1483098733064211365/2251799813685248
706, t2-init, 1483098733064211365/2251799813685248
678, t2-end, 1483858918509372079/2251799813685248
678, t2-init, 1483858918509372079/2251799813685248
701, t9-end, 185519144368499751/281474976710656
689, t2-end, 1484505702709001379/2251799813685248
689, t2-init, 1484505702709001379/2251799813685248
679, t2-end, 742349393047610907/1125899906842624
679, t2-init, 742349393047610907/1125899906842624
703, t2-end, 2969937713952478049/4503599627370496
703, t2-init, 2969937713952478049/4503599627370496
686, t2-end, 185700234266670501/281474976710656
686, t2-init, 185700234266670501/281474976710656
674, initial, 371645587311073121/562949953421312
674, t1-init, 371645587311073121/562949953421312
683, t10-end, 5947681210917568027/9007199254740992
683, t11-init, 5947681210917568027/9007199254740992
696, t2-end, 2974417417526263967/4503599627370496
696, t3-init, 2974417417526263967/4503599627370496
704, t2-end, 2974641304486096273/4503599627370496
704, t3-init, 2974641304486096273/4503599627370496
691, t2-end, 1487419687951921437/2251799813685248
691, t2-init, 1487419687951921437/2251799813685248
702, t2-end, 185935055683668597/281474976710656
702, final, 185935055683668597/281474976710656
682, t2-end, 2975331208920888149/4503599627370496
682, t2-init, 2975331208920888149/4503599627370496
708, t8-end, 744074535403725939/1125899906842624
708, t4-init, 744074535403725939/1125899906842624
708, t9-init, 744074535403725939/1125899906842624
708, t10-init, 744074535403725939/1125899906842624
674, t1-end, 93025962472612513/140737488355328
674, t2-init, 93025962472612513/140737488355328
701, t4-end, 2977083750708379131/4503599627370496
693, t2-end, 744445592214577933/1125899906842624
693, t2-init, 744445592214577933/1125899906842624
701, t10-end, 2977959885221225583/4503599627370496
701, t11-init, 2977959885221225583/4503599627370496
704, t3-end, 372393163196847053/562949953421312
704, t6-init, 372393163196847053/562949953421312
708, t9-end, 2979790133452805825/4503599627370496
673, initial, 372740931537865839/562949953421312
673, t1-init, 372740931537865839/562949953421312
704, t6-end, 1491684704331013073/2251799813685248
704, t8-init, 1491684704331013073/2251799813685248
673, t1-end, 2986549740984441525/4503599627370496
673, t2-init, 2986549740984441525/4503599627370496
723, t2-end, 746835025430855493/1125899906842624
723, t3-init, 746835025430855493/1125899906842624
675, t2-end, 2988249402369536851/4503599627370496
675, t2-init, 2988249402369536851/4503599627370496
766, t2-end, 2990378965989010879/4503599627370496
766, t2-init, 2990378965989010879/4503599627370496
704, t8-end, 1495215798402110971/2251799813685248
704, t4-init, 1495215798402110971/2251799813685248
704, t9-init, 1495215798402110971/2251799813685248
704, t10-init, 1495215798402110971/2251799813685248
704, t9-end, 1495215798402110971/2251799813685248
672, initial, 93473585114375851/140737488355328
672, t1-init, 93473585114375851/140737488355328
692, t2-end, 2992331815794560029/4503599627370496
692, final, 2992331815794560029/4503599627370496
679, t2-end, 374412542587404869/562949953421312
679, final, 374412542587404869/562949953421312
672, t1-end, 1497746828830204639/2251799813685248
672, t2-init, 1497746828830204639/2251799813685248
690, t11-end, 2995518960708783461/4503599627370496
690, final, 2995518960708783461/4503599627370496
723, t3-end, 2995784582249366019/4503599627370496
723, t6-init, 2995784582249366019/4503599627370496
696, t3-end, 2999050152374119555/4503599627370496
696, t6-init, 2999050152374119555/4503599627370496
700, t2-end, 749904524696389679/1125899906842624
700, t2-init, 749904524696389679/1125899906842624
723, t6-end, 1500328151967294189/2251799813685248
723, t8-init, 1500328151967294189/2251799813685248
708, t4-end, 375248548334415765/562949953421312
684, t2-end, 3002754255594020445/4503599627370496
684, t2-init, 3002754255594020445/4503599627370496
696, t6-end, 3003396682156216851/4503599627370496
696, t7-init, 3003396682156216851/4503599627370496
674, t2-end, 93942999502486529/140737488355328
674, t3-init, 93942999502486529/140737488355328
715, t2-end, 375900602114708137/562949953421312
715, final, 375900602114708137/562949953421312
697, t2-end, 1504239330303462425/2251799813685248
697, final, 1504239330303462425/2251799813685248
723, t8-end, 188289755169018307/281474976710656
723, t4-init, 188289755169018307/281474976710656
723, t9-init, 188289755169018307/281474976710656
723, t10-init, 188289755169018307/281474976710656
723, t4-end, 188289755169018307/281474976710656
676, t2-end, 3013450721032447825/4503599627370496
676, t2-init, 3013450721032447825/4503599627370496
704, t4-end, 1506942252285625711/2251799813685248
699, t2-end, 753849939170490787/1125899906842624
699, t3-init, 753849939170490787/1125899906842624
696, t7-end, 3015431071864349471/4503599627370496
696, t5-init, 3015431071864349471/4503599627370496
711, t11-end, 3017146024207219801/4503599627370496
711, final, 3017146024207219801/4503599627370496
682, t2-end, 3017881848704232429/4503599627370496
682, t2-init, 3017881848704232429/4503599627370496
708, t10-end, 754708047360125185/1125899906842624
708, t11-init, 754708047360125185/1125899906842624
685, t2-end, 754853661505148529/1125899906842624
685, t2-init, 754853661505148529/1125899906842624
680, t2-end, 3020644351071243201/4503599627370496
680, t3-init, 3020644351071243201/4503599627370496
723, t9-end, 377583791759579243/562949953421312
691, t2-end, 1511165254757204429/2251799813685248
691, t2-init, 1511165254757204429/2251799813685248
674, t3-end, 755658149673397597/1125899906842624
674, t6-init, 755658149673397597/1125899906842624
674, t6-end, 756791990890692017/1125899906842624
674, t8-init, 756791990890692017/1125899906842624
680, t3-end, 3031568542957057965/4503599627370496
680, t6-init, 3031568542957057965/4503599627370496
689, t2-end, 1516017074049738823/2251799813685248
689, t3-init, 1516017074049738823/2251799813685248
704, t10-end, 1517008634597427827/2251799813685248
704, t11-init, 1517008634597427827/2251799813685248
674, t8-end, 1517023727150967573/2251799813685248
674, t4-init, 1517023727150967573/2251799813685248
674, t9-init, 1517023727150967573/2251799813685248
674, t10-init, 1517023727150967573/2251799813685248
674, t4-end, 1517023727150967573/2251799813685248
699, t3-end, 758677488586888679/1125899906842624
699, t6-init, 758677488586888679/1125899906842624
694, t2-end, 6069608094283271183/9007199254740992
694, t3-init, 6069608094283271183/9007199254740992
671, initial, 5929388772667493/8796093022208
671, t1-init, 5929388772667493/8796093022208
680, t6-end, 1518280488703191815/2251799813685248
680, t8-init, 1518280488703191815/2251799813685248
670, initial, 189865356141007095/281474976710656
670, t1-init, 189865356141007095/281474976710656
674, t9-end, 6076062219989964625/9007199254740992
681, t2-end, 3038107786355731991/4503599627370496
681, t2-init, 3038107786355731991/4503599627370496
703, t2-end, 3038686468308180609/4503599627370496
703, t2-init, 3038686468308180609/4503599627370496
699, t6-end, 6077923473885032735/9007199254740992
699, t8-init, 6077923473885032735/9007199254740992
669, initial, 95008816282915551/140737488355328
669, t1-init, 95008816282915551/140737488355328
670, t1-end, 3040551415303744751/4503599627370496
670, t2-init, 3040551415303744751/4503599627370496
729, t2-end, 190117968199018449/281474976710656
729, t2-init, 190117968199018449/281474976710656
723, t10-end, 190184331328847093/281474976710656
723, t11-init, 190184331328847093/281474976710656
671, t1-end, 760794333168649647/1125899906842624
671, t2-init, 760794333168649647/1125899906842624
691, t2-end, 1521881074674573513/2251799813685248
691, t2-init, 1521881074674573513/2251799813685248
669, t1-end, 761054546970578597/1125899906842624
669, t2-init, 761054546970578597/1125899906842624
676, t2-end, 3045064909552678141/4503599627370496
676, t2-init, 3045064909552678141/4503599627370496
689, t3-end, 190328996891428957/281474976710656
689, t6-init, 190328996891428957/281474976710656
701, t11-end, 3045745815012592599/4503599627370496
701, final, 3045745815012592599/4503599627370496
680, t8-end, 190378678624314773/281474976710656
680, t4-init, 190378678624314773/281474976710656
680, t9-init, 190378678624314773/281474976710656
680, t10-init, 190378678624314773/281474976710656
698, t11-end, 3046235397241603171/4503599627370496
698, final, 3046235397241603171/4503599627370496
686, t2-end, 95253679810213583/140737488355328
686, final, 95253679810213583/140737488355328
689, t6-end, 6098688328563981993/9007199254740992
689, t8-init, 6098688328563981993/9007199254740992
696, t5-end, 3049399922413754175/4503599627370496
696, final, 3049399922413754175/4503599627370496
699, t8-end, 6100226684672393411/9007199254740992
699, t4-init, 6100226684672393411/9007199254740992
699, t9-init, 6100226684672393411/9007199254740992
699, t10-init, 6100226684672393411/9007199254740992
699, t10-end, 6100226684672393411/9007199254740992
694, t3-end, 6101783560124571903/9007199254740992
694, t6-init, 6101783560124571903/9007199254740992
680, t9-end, 3051069318986088575/4503599627370496
699, t4-end, 6103485318203934631/9007199254740992
687, t2-end, 6108114828086016235/9007199254740992
687, t3-init, 6108114828086016235/9007199254740992
689, t8-end, 6108722902873251093/9007199254740992
689, t4-init, 6108722902873251093/9007199254740992
689, t9-init, 6108722902873251093/9007199254740992
689, t10-init, 6108722902873251093/9007199254740992
668, initial, 11932905461605529/17592186044416
668, t1-init, 11932905461605529/17592186044416
694, t6-end, 6112007683284376953/9007199254740992
694, t7-init, 6112007683284376953/9007199254740992
689, t9-end, 6112421185554902079/9007199254740992
667, initial, 95517732961497001/140737488355328
667, t1-init, 95517732961497001/140737488355328
699, t9-end, 6113152102289524643/9007199254740992
699, t11-init, 6113152102289524643/9007199254740992
668, t1-end, 6117643886199776325/9007199254740992
668, t2-init, 6117643886199776325/9007199254740992
689, t4-end, 6120042682798806389/9007199254740992
681, t2-end, 3060699463382488251/4503599627370496
681, t3-init, 3060699463382488251/4503599627370496
670, t2-end, 3061002981787574551/4503599627370496
670, t2-init, 3061002981787574551/4503599627370496
675, t2-end, 3061228522963217331/4503599627370496
675, t2-init, 3061228522963217331/4503599627370496
667, t1-end, 1531690188851667545/2251799813685248
667, t2-init, 1531690188851667545/2251799813685248
708, t11-end, 766050925971611201/1125899906842624
708, final, 766050925971611201/1125899906842624
680, t10-end, 383092977659921319/562949953421312
680, t11-init, 383092977659921319/562949953421312
687, t3-end, 6130376089365125475/9007199254740992
687, t6-init, 6130376089365125475/9007199254740992
694, t7-end, 6135636585768020481/9007199254740992
694, t5-init, 6135636585768020481/9007199254740992
687, t6-end, 3069290516520637039/4503599627370496
687, t8-init, 3069290516520637039/4503599627370496
677, t2-end, 1534966903367363811/2251799813685248
677, t3-init, 1534966903367363811/2251799813685248
680, t4-end, 383935940866239073/562949953421312
669, t2-end, 768171664274705671/1125899906842624
669, t2-init, 768171664274705671/1125899906842624
674, t10-end, 1536369058835042437/2251799813685248
674, t11-init, 1536369058835042437/2251799813685248
687, t8-end, 3074816356289788757/4503599627370496
687, t4-init, 3074816356289788757/4503599627370496
687, t9-init, 3074816356289788757/4503599627370496
687, t10-init, 3074816356289788757/4503599627370496
687, t4-end, 3074816356289788757/4503599627370496
681, t3-end, 3075473823773331743/4503599627370496
681, t6-init, 3075473823773331743/4503599627370496
681, t6-end, 3078765968532558897/4503599627370496
681, t8-init, 3078765968532558897/4503599627370496
668, t2-end, 6158184659541417701/9007199254740992
668, t2-init, 6158184659541417701/9007199254740992
699, t11-end, 6160320552986789531/9007199254740992
699, final, 6160320552986789531/9007199254740992
666, initial, 770843061562287773/1125899906842624
666, t1-init, 770843061562287773/1125899906842624
693, t2-end, 770948949510680317/1125899906842624
693, t3-init, 770948949510680317/1125899906842624
683, t11-end, 6167648275717411483/9007199254740992
683, final, 6167648275717411483/9007199254740992
687, t9-end, 3084073308025367375/4503599627370496
667, t2-end, 1542152478628013807/2251799813685248
667, t2-init, 1542152478628013807/2251799813685248
684, t2-end, 3084780207119162781/4503599627370496
684, final, 3084780207119162781/4503599627370496
678, t2-end, 1542794104097052959/2251799813685248
678, t2-init, 1542794104097052959/2251799813685248
673, t2-end, 3086752040461666101/4503599627370496
673, t2-init, 3086752040461666101/4503599627370496
675, t2-end, 3087924105150414955/4503599627370496
675, t3-init, 3087924105150414955/4503599627370496
677, t3-end, 1544275918161079087/2251799813685248
677, t6-init, 1544275918161079087/2251799813685248
689, t10-end, 6178280160672186221/9007199254740992
689, t11-init, 6178280160672186221/9007199254740992
666, t1-end, 193145247806401095/281474976710656
666, t2-init, 193145247806401095/281474976710656
694, t5-end, 6180868938985478793/9007199254740992
694, final, 6180868938985478793/9007199254740992
706, t2-end, 1545394864981806301/2251799813685248
706, t3-init, 1545394864981806301/2251799813685248
681, t8-end, 3091632782724417873/4503599627370496
681, t4-init, 3091632782724417873/4503599627370496
681, t9-init, 3091632782724417873/4503599627370496
681, t10-init, 3091632782724417873/4503599627370496
677, t6-end, 3093181502694565579/4503599627370496
677, t8-init, 3093181502694565579/4503599627370496
693, t3-end, 386750835227063655/562949953421312
693, t6-init, 386750835227063655/562949953421312
681, t4-end, 3094308692694276733/4503599627370496
681, t9-end, 774693103529964115/1125899906842624
693, t6-end, 1549789311719809573/2251799813685248
693, t8-init, 1549789311719809573/2251799813685248
671, t2-end, 775078996833731275/1125899906842624
671, t2-init, 775078996833731275/1125899906842624
687, t10-end, 3104393233027500725/4503599627370496
687, t11-init, 3104393233027500725/4503599627370496
665, initial, 776215780984487945/1125899906842624
665, t1-init, 776215780984487945/1125899906842624
703, t2-end, 3108782519528407321/4503599627370496
703, t2-init, 3108782519528407321/4503599627370496
766, t2-end, 3109019047376686527/4503599627370496
766, t2-init, 3109019047376686527/4503599627370496
674, t11-end, 1554673939520489817/2251799813685248
674, final, 1554673939520489817/2251799813685248
665, t1-end, 3110305963999427831/4503599627370496
665, t2-init, 3110305963999427831/4503599627370496
677, t8-end, 3110569325400044031/4503599627370496
677, t4-init, 3110569325400044031/4503599627370496
677, t9-init, 3110569325400044031/4503599627370496
677, t10-init, 3110569325400044031/4503599627370496
677, t9-end, 3111643591559596567/4503599627370496
693, t8-end, 97240325957702413/140737488355328
693, t4-init, 97240325957702413/140737488355328
693, t9-init, 97240325957702413/140737488355328
693, t10-init, 97240325957702413/140737488355328
664, initial, 778054252624449559/1125899906842624
664, t1-init, 778054252624449559/1125899906842624
693, t10-end, 389058638927319409/562949953421312
667, t2-end, 1556524726046848723/2251799813685248
667, t2-init, 1556524726046848723/2251799813685248
693, t9-end, 1556935056191693505/2251799813685248
693, t11-init, 1556935056191693505/2251799813685248
677, t10-end, 3114557961353959327/4503599627370496
677, t11-init, 3114557961353959327/4503599627370496
706, t3-end, 1558058951685379221/2251799813685248
706, t6-init, 1558058951685379221/2251799813685248
672, t2-end, 1558346071962200783/2251799813685248
672, final, 1558346071962200783/2251799813685248
663, initial, 779246195830021093/1125899906842624
663, t1-init, 779246195830021093/1125899906842624
675, t3-end, 3117523971846915403/4503599627370496
675, t6-init, 3117523971846915403/4503599627370496
677, t4-end, 3118733482029178975/4503599627370496
664, t1-end, 3118835364400465377/4503599627370496
664, t2-init, 3118835364400465377/4503599627370496
676, t2-end, 3119904467152425373/4503599627370496
676, final, 3119904467152425373/4503599627370496
680, t11-end, 3047115413170981/4398046511104
680, final, 3047115413170981/4398046511104
706, t6-end, 3120913881988608605/4503599627370496
706, t8-init, 3120913881988608605/4503599627370496
681, t10-end, 3121064806208244153/4503599627370496
681, t11-init, 3121064806208244153/4503599627370496
675, t6-end, 390337793677960687/562949953421312
675, t8-init, 390337793677960687/562949953421312
663, t1-end, 3123102563895307543/4503599627370496
663, t2-init, 3123102563895307543/4503599627370496
662, initial, 780955958164347365/1125899906842624
662, t1-init, 780955958164347365/1125899906842624
693, t4-end, 1561972732517103111/2251799813685248
706, t8-end, 3126284907058272985/4503599627370496
706, t4-init, 3126284907058272985/4503599627370496
706, t9-init, 3126284907058272985/4503599627370496
706, t10-init, 3126284907058272985/4503599627370496
661, initial, 782036034006490315/1125899906842624
661, t1-init, 782036034006490315/1125899906842624
682, t2-end, 3128229001738068045/4503599627370496
682, t2-init, 3128229001738068045/4503599627370496
675, t8-end, 3128634091090412011/4503599627370496
675, t4-init, 3128634091090412011/4503599627370496
675, t9-init, 3128634091090412011/4503599627370496
675, t10-init, 3128634091090412011/4503599627370496
666, t2-end, 97779290239860527/140737488355328
666, t2-init, 97779290239860527/140737488355328
662, t1-end, 391123786807983077/562949953421312
662, t2-init, 391123786807983077/562949953421312
673, t2-end, 3130148996686985845/4503599627370496
673, t3-init, 3130148996686985845/4503599627370496
673, t3-end, 3130148996686985845/4503599627370496
673, t6-init, 3130148996686985845/4503599627370496
704, t11-end, 1565838350607239011/2251799813685248
704, final, 1565838350607239011/2251799813685248
691, t2-end, 1565981403089695977/2251799813685248
691, t2-init, 1565981403089695977/2251799813685248
661, t1-end, 1566531208811785433/2251799813685248
661, t2-init, 1566531208811785433/2251799813685248
723, t11-end, 195872799870681095/281474976710656
723, final, 195872799870681095/281474976710656
706, t9-end, 3134094374572408027/4503599627370496
673, t6-end, 6269012464166212875/9007199254740992
673, t8-init, 6269012464166212875/9007199254740992
700, t2-end, 783667842217800263/1125899906842624
700, t2-init, 783667842217800263/1125899906842624
706, t4-end, 3138388018356278549/4503599627370496
675, t9-end, 3140098473563784737/4503599627370496
675, t4-end, 3140473027808527431/4503599627370496
678, t2-end, 1570620472596688907/2251799813685248
